index,start,end,filename,probability,true_label,true_class,predicted_class
410,206.5,207.499512,BAMBI.S554.yyyymmdd.EORASD1,0.74441403,nonartifact,1,0
411,207.0,207.999512,BAMBI.S554.yyyymmdd.EORASD1,0.33494303,nonartifact,1,1
414,208.5,209.499512,BAMBI.S554.yyyymmdd.EORASD1,0.64981276,nonartifact,1,0
415,209.0,209.999512,BAMBI.S554.yyyymmdd.EORASD1,0.72550064,nonartifact,1,0
416,209.5,210.499512,BAMBI.S554.yyyymmdd.EORASD1,0.78227246,nonartifact,1,0
417,210.0,210.999512,BAMBI.S554.yyyymmdd.EORASD1,0.6287544,nonartifact,1,0
461,232.0,232.999512,BAMBI.S554.yyyymmdd.EORASD1,0.60936815,nonartifact,1,0
462,232.5,233.499512,BAMBI.S554.yyyymmdd.EORASD1,0.6689063,nonartifact,1,0
463,233.0,233.999512,BAMBI.S554.yyyymmdd.EORASD1,0.63345003,nonartifact,1,0
470,236.5,237.499512,BAMBI.S554.yyyymmdd.EORASD1,0.496639,nonartifact,1,1
471,237.0,237.999512,BAMBI.S554.yyyymmdd.EORASD1,0.6761211,nonartifact,1,0
472,237.5,238.499512,BAMBI.S554.yyyymmdd.EORASD1,0.7370964,nonartifact,1,0
473,238.0,238.999512,BAMBI.S554.yyyymmdd.EORASD1,0.55909127,nonartifact,1,0
476,239.5,240.499512,BAMBI.S554.yyyymmdd.EORASD1,0.3883161,nonartifact,1,1
477,240.0,240.999512,BAMBI.S554.yyyymmdd.EORASD1,0.72447777,nonartifact,1,0
478,240.5,241.499512,BAMBI.S554.yyyymmdd.EORASD1,0.7534623,nonartifact,1,0
479,241.0,241.999512,BAMBI.S554.yyyymmdd.EORASD1,0.3351414,nonartifact,1,1
484,243.5,244.499512,BAMBI.S554.yyyymmdd.EORASD1,0.5503227,nonartifact,1,0
485,244.0,244.999512,BAMBI.S554.yyyymmdd.EORASD1,0.6803794,nonartifact,1,0
486,244.5,245.499512,BAMBI.S554.yyyymmdd.EORASD1,0.7446757,nonartifact,1,0
487,245.0,245.999512,BAMBI.S554.yyyymmdd.EORASD1,0.824385,nonartifact,1,0
488,245.5,246.499512,BAMBI.S554.yyyymmdd.EORASD1,0.74257636,nonartifact,1,0
489,246.0,246.999512,BAMBI.S554.yyyymmdd.EORASD1,0.34979135,nonartifact,1,1
504,253.5,254.499512,BAMBI.S554.yyyymmdd.EORASD1,0.18945834,nonartifact,1,1
505,254.0,254.999512,BAMBI.S554.yyyymmdd.EORASD1,0.7746243,nonartifact,1,0
506,254.5,255.499512,BAMBI.S554.yyyymmdd.EORASD1,0.7347727,nonartifact,1,0
507,255.0,255.999512,BAMBI.S554.yyyymmdd.EORASD1,0.41734502,nonartifact,1,1
3,1.0,1.999512,BAMBI.S587.yyyymmdd.EORASD1,0.9404366,artifact,0,0
4,1.5,2.499512,BAMBI.S587.yyyymmdd.EORASD1,0.9311529,nonartifact,1,0
5,2.0,2.999512,BAMBI.S587.yyyymmdd.EORASD1,0.9114861,nonartifact,1,0
6,2.5,3.499512,BAMBI.S587.yyyymmdd.EORASD1,0.9268402,nonartifact,1,0
7,3.0,3.999512,BAMBI.S587.yyyymmdd.EORASD1,0.86111146,nonartifact,1,0
8,3.5,4.499512,BAMBI.S587.yyyymmdd.EORASD1,0.39579025,nonartifact,1,1
101,50.5,51.499512,BAMBI.S587.yyyymmdd.EORASD1,0.4559594,nonartifact,1,1
102,51.0,51.999512,BAMBI.S587.yyyymmdd.EORASD1,0.6989401,nonartifact,1,0
103,51.5,52.499512,BAMBI.S587.yyyymmdd.EORASD1,0.68502694,nonartifact,1,0
104,52.0,52.999512,BAMBI.S587.yyyymmdd.EORASD1,0.47126555,nonartifact,1,1
192,98.0,98.999512,BAMBI.S587.yyyymmdd.EORASD1,0.310754,nonartifact,1,1
193,98.5,99.499512,BAMBI.S587.yyyymmdd.EORASD1,0.6964861,nonartifact,1,0
194,99.0,99.999512,BAMBI.S587.yyyymmdd.EORASD1,0.74645704,nonartifact,1,0
195,99.5,100.499512,BAMBI.S587.yyyymmdd.EORASD1,0.48166573,nonartifact,1,1
196,100.0,100.999512,BAMBI.S587.yyyymmdd.EORASD1,0.6903134,nonartifact,1,0
197,100.5,101.499512,BAMBI.S587.yyyymmdd.EORASD1,0.46042597,nonartifact,1,1
286,146.0,146.999512,BAMBI.S587.yyyymmdd.EORASD1,0.9363257,artifact,0,0
287,146.5,147.499512,BAMBI.S587.yyyymmdd.EORASD1,0.93430805,nonartifact,1,0
288,147.0,147.999512,BAMBI.S587.yyyymmdd.EORASD1,0.9349863,nonartifact,1,0
289,147.5,148.499512,BAMBI.S587.yyyymmdd.EORASD1,0.9351784,nonartifact,1,0
290,148.0,148.999512,BAMBI.S587.yyyymmdd.EORASD1,0.9385374,nonartifact,1,0
291,148.5,149.499512,BAMBI.S587.yyyymmdd.EORASD1,0.940213,nonartifact,1,0
292,149.0,149.999512,BAMBI.S587.yyyymmdd.EORASD1,0.9374981,nonartifact,1,0
293,149.5,150.499512,BAMBI.S587.yyyymmdd.EORASD1,0.93141556,artifact,0,0
385,196.0,196.999512,BAMBI.S587.yyyymmdd.EORASD1,0.6158493,nonartifact,1,0
386,196.5,197.499512,BAMBI.S587.yyyymmdd.EORASD1,0.6576412,nonartifact,1,0
387,197.0,197.999512,BAMBI.S587.yyyymmdd.EORASD1,0.37858954,nonartifact,1,1
445,226.5,227.499512,BAMBI.S587.yyyymmdd.EORASD1,0.5920216,nonartifact,1,0
446,227.0,227.999512,BAMBI.S587.yyyymmdd.EORASD1,0.73367757,nonartifact,1,0
447,227.5,228.499512,BAMBI.S587.yyyymmdd.EORASD1,0.62104076,nonartifact,1,0
24,12.0,12.999512,SPACE.S31.yyyymmdd.ECRASD,0.55222785,nonartifact,1,0
25,12.5,13.499512,SPACE.S31.yyyymmdd.ECRASD,0.7603669,nonartifact,1,0
26,13.0,13.999512,SPACE.S31.yyyymmdd.ECRASD,0.72673625,nonartifact,1,0
27,13.5,14.499512,SPACE.S31.yyyymmdd.ECRASD,0.4931116,artifact,0,1
32,16.5,17.499512,SPACE.S31.yyyymmdd.ECRASD,0.6254948,nonartifact,1,0
33,17.0,17.999512,SPACE.S31.yyyymmdd.ECRASD,0.6826167,nonartifact,1,0
34,17.5,18.499512,SPACE.S31.yyyymmdd.ECRASD,0.77605075,nonartifact,1,0
35,18.0,18.999512,SPACE.S31.yyyymmdd.ECRASD,0.7268718,nonartifact,1,0
36,18.5,19.499512,SPACE.S31.yyyymmdd.ECRASD,0.594163,artifact,0,0
66,34.0,34.999512,SPACE.S31.yyyymmdd.ECRASD,0.34169483,nonartifact,1,1
67,34.5,35.499512,SPACE.S31.yyyymmdd.ECRASD,0.6782991,nonartifact,1,0
68,35.0,35.999512,SPACE.S31.yyyymmdd.ECRASD,0.6422423,nonartifact,1,0
69,35.5,36.499512,SPACE.S31.yyyymmdd.ECRASD,0.8489949,nonartifact,1,0
70,36.0,36.999512,SPACE.S31.yyyymmdd.ECRASD,0.6759282,nonartifact,1,0
71,36.5,37.499512,SPACE.S31.yyyymmdd.ECRASD,0.3603086,nonartifact,1,1
80,41.0,41.999512,SPACE.S31.yyyymmdd.ECRASD,0.5697091,nonartifact,1,0
81,41.5,42.499512,SPACE.S31.yyyymmdd.ECRASD,0.6806519,nonartifact,1,0
82,42.0,42.999512,SPACE.S31.yyyymmdd.ECRASD,0.70986944,nonartifact,1,0
83,42.5,43.499512,SPACE.S31.yyyymmdd.ECRASD,0.71875155,nonartifact,1,0
84,43.0,43.999512,SPACE.S31.yyyymmdd.ECRASD,0.34624645,nonartifact,1,1
133,67.5,68.499512,SPACE.S31.yyyymmdd.ECRASD,0.9116894,artifact,0,0
134,68.5,69.499512,SPACE.S31.yyyymmdd.ECRASD,0.65516305,nonartifact,1,0
135,69.0,69.999512,SPACE.S31.yyyymmdd.ECRASD,0.828577,nonartifact,1,0
136,69.5,70.499512,SPACE.S31.yyyymmdd.ECRASD,0.66358125,nonartifact,1,0
137,70.0,70.999512,SPACE.S31.yyyymmdd.ECRASD,0.45544705,artifact,0,1
204,104.0,104.999512,SPACE.S31.yyyymmdd.ECRASD,0.5623491,nonartifact,1,0
205,104.5,105.499512,SPACE.S31.yyyymmdd.ECRASD,0.7273315,nonartifact,1,0
206,105.0,105.999512,SPACE.S31.yyyymmdd.ECRASD,0.39864686,nonartifact,1,1
208,106.0,106.999512,SPACE.S31.yyyymmdd.ECRASD,0.35759968,nonartifact,1,1
209,106.5,107.499512,SPACE.S31.yyyymmdd.ECRASD,0.6774171,nonartifact,1,0
210,107.0,107.999512,SPACE.S31.yyyymmdd.ECRASD,0.68772763,nonartifact,1,0
211,107.5,108.499512,SPACE.S31.yyyymmdd.ECRASD,0.85465044,artifact,0,0
228,116.5,117.499512,SPACE.S31.yyyymmdd.ECRASD,0.5732591,nonartifact,1,0
229,117.0,117.999512,SPACE.S31.yyyymmdd.ECRASD,0.7109389,nonartifact,1,0
230,117.5,118.499512,SPACE.S31.yyyymmdd.ECRASD,0.63473386,nonartifact,1,0
297,151.0,151.999512,SPACE.S31.yyyymmdd.ECRASD,0.3231508,nonartifact,1,1
298,151.5,152.499512,SPACE.S31.yyyymmdd.ECRASD,0.8412734,nonartifact,1,0
299,152.0,152.999512,SPACE.S31.yyyymmdd.ECRASD,0.8494991,nonartifact,1,0
300,152.5,153.499512,SPACE.S31.yyyymmdd.ECRASD,0.5647768,nonartifact,1,0
135,68.5,69.499512,SPACE.S27.yyyymmdd.EORASD,0.63530535,nonartifact,1,0
136,69.0,69.999512,SPACE.S27.yyyymmdd.EORASD,0.7822417,nonartifact,1,0
137,69.5,70.499512,SPACE.S27.yyyymmdd.EORASD,0.8496171,nonartifact,1,0
138,70.0,70.999512,SPACE.S27.yyyymmdd.EORASD,0.7620144,nonartifact,1,0
139,70.5,71.499512,SPACE.S27.yyyymmdd.EORASD,0.80354124,nonartifact,1,0
140,71.5,72.499512,SPACE.S27.yyyymmdd.EORASD,0.4936016,artifact,0,1
189,98.0,98.999512,SPACE.S27.yyyymmdd.EORASD,0.4583074,nonartifact,1,1
190,98.5,99.499512,SPACE.S27.yyyymmdd.EORASD,0.8373638,nonartifact,1,0
191,99.0,99.999512,SPACE.S27.yyyymmdd.EORASD,0.9067434,artifact,0,0
257,134.0,134.999512,SPACE.S27.yyyymmdd.EORASD,0.25879407,nonartifact,1,1
258,134.5,135.499512,SPACE.S27.yyyymmdd.EORASD,0.73595953,nonartifact,1,0
259,135.0,135.999512,SPACE.S27.yyyymmdd.EORASD,0.9023444,artifact,0,0
283,147.0,147.999512,SPACE.S27.yyyymmdd.EORASD,0.32473996,nonartifact,1,1
284,147.5,148.499512,SPACE.S27.yyyymmdd.EORASD,0.71867335,nonartifact,1,0
285,148.0,148.999512,SPACE.S27.yyyymmdd.EORASD,0.91677994,nonartifact,1,0
286,148.5,149.499512,SPACE.S27.yyyymmdd.EORASD,0.92923975,nonartifact,1,0
287,149.0,149.999512,SPACE.S27.yyyymmdd.EORASD,0.91739446,nonartifact,1,0
288,149.5,150.499512,SPACE.S27.yyyymmdd.EORASD,0.9145674,artifact,0,0
327,169.5,170.499512,SPACE.S27.yyyymmdd.EORASD,0.542488,nonartifact,1,0
328,170.0,170.999512,SPACE.S27.yyyymmdd.EORASD,0.6532444,nonartifact,1,0
329,170.5,171.499512,SPACE.S27.yyyymmdd.EORASD,0.14240147,nonartifact,1,1
15,7.0,7.999512,SPACE.S49.yyyymmdd.ECRASD,0.39454788,nonartifact,1,1
16,7.5,8.499512,SPACE.S49.yyyymmdd.ECRASD,0.7018669,nonartifact,1,0
17,8.0,8.999512,SPACE.S49.yyyymmdd.ECRASD,0.77287376,nonartifact,1,0
18,8.5,9.499512,SPACE.S49.yyyymmdd.ECRASD,0.47621283,nonartifact,1,1
20,9.5,10.499512,SPACE.S49.yyyymmdd.ECRASD,0.6228297,nonartifact,1,0
21,10.0,10.999512,SPACE.S49.yyyymmdd.ECRASD,0.84029317,nonartifact,1,0
22,10.5,11.499512,SPACE.S49.yyyymmdd.ECRASD,0.85495865,nonartifact,1,0
23,11.0,11.999512,SPACE.S49.yyyymmdd.ECRASD,0.8602091,nonartifact,1,0
24,11.5,12.499512,SPACE.S49.yyyymmdd.ECRASD,0.89248484,nonartifact,1,0
25,12.0,12.999512,SPACE.S49.yyyymmdd.ECRASD,0.8920886,nonartifact,1,0
26,12.5,13.499512,SPACE.S49.yyyymmdd.ECRASD,0.79459727,nonartifact,1,0
27,13.0,13.999512,SPACE.S49.yyyymmdd.ECRASD,0.46542248,nonartifact,1,1
70,34.5,35.499512,SPACE.S49.yyyymmdd.ECRASD,0.46654934,nonartifact,1,1
71,35.0,35.999512,SPACE.S49.yyyymmdd.ECRASD,0.79960287,nonartifact,1,0
72,35.5,36.499512,SPACE.S49.yyyymmdd.ECRASD,0.8730038,nonartifact,1,0
73,36.0,36.999512,SPACE.S49.yyyymmdd.ECRASD,0.86242616,nonartifact,1,0
74,36.5,37.499512,SPACE.S49.yyyymmdd.ECRASD,0.6999464,nonartifact,1,0
75,37.0,37.999512,SPACE.S49.yyyymmdd.ECRASD,0.6929058,nonartifact,1,0
76,37.5,38.499512,SPACE.S49.yyyymmdd.ECRASD,0.26612177,nonartifact,1,1
110,55.0,55.999512,SPACE.S49.yyyymmdd.ECRASD,0.87955594,artifact,0,0
111,56.0,56.999512,SPACE.S49.yyyymmdd.ECRASD,0.90835434,nonartifact,1,0
112,56.5,57.499512,SPACE.S49.yyyymmdd.ECRASD,0.8870299,nonartifact,1,0
113,57.0,57.999512,SPACE.S49.yyyymmdd.ECRASD,0.8632953,nonartifact,1,0
114,57.5,58.499512,SPACE.S49.yyyymmdd.ECRASD,0.60656047,nonartifact,1,0
116,58.5,59.499512,SPACE.S49.yyyymmdd.ECRASD,0.08987941,nonartifact,1,1
117,59.0,59.999512,SPACE.S49.yyyymmdd.ECRASD,0.84084,nonartifact,1,0
118,59.5,60.499512,SPACE.S49.yyyymmdd.ECRASD,0.83425856,nonartifact,1,0
119,60.0,60.999512,SPACE.S49.yyyymmdd.ECRASD,0.75379115,nonartifact,1,0
120,60.5,61.499512,SPACE.S49.yyyymmdd.ECRASD,0.2674912,nonartifact,1,1
163,82.0,82.999512,SPACE.S49.yyyymmdd.ECRASD,0.5709662,nonartifact,1,0
164,82.5,83.499512,SPACE.S49.yyyymmdd.ECRASD,0.7639397,nonartifact,1,0
165,83.0,83.999512,SPACE.S49.yyyymmdd.ECRASD,0.8361874,nonartifact,1,0
166,83.5,84.499512,SPACE.S49.yyyymmdd.ECRASD,0.746199,nonartifact,1,0
167,84.0,84.999512,SPACE.S49.yyyymmdd.ECRASD,0.1264585,nonartifact,1,1
178,89.5,90.499512,SPACE.S49.yyyymmdd.ECRASD,0.5264184,nonartifact,1,0
179,90.0,90.999512,SPACE.S49.yyyymmdd.ECRASD,0.76413476,nonartifact,1,0
180,90.5,91.499512,SPACE.S49.yyyymmdd.ECRASD,0.40647227,nonartifact,1,1
237,119.0,119.999512,SPACE.S49.yyyymmdd.ECRASD,0.5734837,nonartifact,1,0
238,119.5,120.499512,SPACE.S49.yyyymmdd.ECRASD,0.74371713,nonartifact,1,0
239,120.0,120.999512,SPACE.S49.yyyymmdd.ECRASD,0.79082936,nonartifact,1,0
240,120.5,121.499512,SPACE.S49.yyyymmdd.ECRASD,0.8085797,nonartifact,1,0
241,121.0,121.999512,SPACE.S49.yyyymmdd.ECRASD,0.8606462,nonartifact,1,0
242,121.5,122.499512,SPACE.S49.yyyymmdd.ECRASD,0.804065,nonartifact,1,0
243,122.0,122.999512,SPACE.S49.yyyymmdd.ECRASD,0.87354827,nonartifact,1,0
244,122.5,123.499512,SPACE.S49.yyyymmdd.ECRASD,0.8201118,nonartifact,1,0
245,123.0,123.999512,SPACE.S49.yyyymmdd.ECRASD,0.5178704,nonartifact,1,0
286,143.5,144.499512,SPACE.S49.yyyymmdd.ECRASD,0.17626122,nonartifact,1,1
287,144.0,144.999512,SPACE.S49.yyyymmdd.ECRASD,0.7809114,nonartifact,1,0
288,144.5,145.499512,SPACE.S49.yyyymmdd.ECRASD,0.8547695,nonartifact,1,0
289,145.0,145.999512,SPACE.S49.yyyymmdd.ECRASD,0.8580777,nonartifact,1,0
290,145.5,146.499512,SPACE.S49.yyyymmdd.ECRASD,0.82972544,nonartifact,1,0
291,146.0,146.999512,SPACE.S49.yyyymmdd.ECRASD,0.25660712,nonartifact,1,1
318,159.5,160.499512,SPACE.S49.yyyymmdd.ECRASD,0.46775085,nonartifact,1,1
319,160.0,160.999512,SPACE.S49.yyyymmdd.ECRASD,0.70134854,nonartifact,1,0
320,160.5,161.499512,SPACE.S49.yyyymmdd.ECRASD,0.74270463,nonartifact,1,0
321,161.0,161.999512,SPACE.S49.yyyymmdd.ECRASD,0.5637251,nonartifact,1,0
24,12.0,12.999512,SPACE.S39.yyyymmdd.ECRASD,0.43364888,nonartifact,1,1
25,12.5,13.499512,SPACE.S39.yyyymmdd.ECRASD,0.76398045,nonartifact,1,0
26,13.0,13.999512,SPACE.S39.yyyymmdd.ECRASD,0.86774284,nonartifact,1,0
27,13.5,14.499512,SPACE.S39.yyyymmdd.ECRASD,0.7619436,nonartifact,1,0
28,14.0,14.999512,SPACE.S39.yyyymmdd.ECRASD,0.82906497,nonartifact,1,0
29,14.5,15.499512,SPACE.S39.yyyymmdd.ECRASD,0.7071324,artifact,0,0
34,17.0,17.999512,SPACE.S39.yyyymmdd.ECRASD,0.9421022,artifact,0,0
35,18.0,18.999512,SPACE.S39.yyyymmdd.ECRASD,0.9272605,nonartifact,1,0
36,18.5,19.499512,SPACE.S39.yyyymmdd.ECRASD,0.6999989,nonartifact,1,0
37,19.0,19.999512,SPACE.S39.yyyymmdd.ECRASD,0.74612427,nonartifact,1,0
38,19.5,20.499512,SPACE.S39.yyyymmdd.ECRASD,0.84367216,nonartifact,1,0
39,20.0,20.999512,SPACE.S39.yyyymmdd.ECRASD,0.80133,nonartifact,1,0
40,20.5,21.499512,SPACE.S39.yyyymmdd.ECRASD,0.4692339,nonartifact,1,1
58,29.5,30.499512,SPACE.S39.yyyymmdd.ECRASD,0.90601116,artifact,0,0
59,30.0,30.999512,SPACE.S39.yyyymmdd.ECRASD,0.867326,nonartifact,1,0
60,30.5,31.499512,SPACE.S39.yyyymmdd.ECRASD,0.7739459,nonartifact,1,0
61,31.0,31.999512,SPACE.S39.yyyymmdd.ECRASD,0.72800094,nonartifact,1,0
62,31.5,32.499512,SPACE.S39.yyyymmdd.ECRASD,0.419422,nonartifact,1,1
66,33.5,34.499512,SPACE.S39.yyyymmdd.ECRASD,0.6440463,nonartifact,1,0
67,34.0,34.999512,SPACE.S39.yyyymmdd.ECRASD,0.8314376,nonartifact,1,0
68,34.5,35.499512,SPACE.S39.yyyymmdd.ECRASD,0.400888,nonartifact,1,1
77,39.5,40.499512,SPACE.S39.yyyymmdd.ECRASD,0.8902053,artifact,0,0
78,40.0,40.999512,SPACE.S39.yyyymmdd.ECRASD,0.7603676,nonartifact,1,0
79,40.5,41.499512,SPACE.S39.yyyymmdd.ECRASD,0.5011768,nonartifact,1,0
155,79.0,79.999512,SPACE.S39.yyyymmdd.ECRASD,0.46542132,nonartifact,1,1
156,79.5,80.499512,SPACE.S39.yyyymmdd.ECRASD,0.8046093,nonartifact,1,0
157,80.0,80.999512,SPACE.S39.yyyymmdd.ECRASD,0.4693915,nonartifact,1,1
229,116.5,117.499512,SPACE.S39.yyyymmdd.ECRASD,0.40717652,nonartifact,1,1
230,117.0,117.999512,SPACE.S39.yyyymmdd.ECRASD,0.66375124,nonartifact,1,0
231,117.5,118.499512,SPACE.S39.yyyymmdd.ECRASD,0.5057498,nonartifact,1,0
250,127.0,127.999512,SPACE.S39.yyyymmdd.ECRASD,0.5186168,nonartifact,1,0
251,127.5,128.499512,SPACE.S39.yyyymmdd.ECRASD,0.6762253,nonartifact,1,0
252,128.0,128.999512,SPACE.S39.yyyymmdd.ECRASD,0.65760165,nonartifact,1,0
253,128.5,129.499512,SPACE.S39.yyyymmdd.ECRASD,0.2953798,nonartifact,1,1
340,173.5,174.499512,SPACE.S39.yyyymmdd.ECRASD,0.9350634,artifact,0,0
341,174.0,174.999512,SPACE.S39.yyyymmdd.ECRASD,0.9138467,nonartifact,1,0
342,174.5,175.499512,SPACE.S39.yyyymmdd.ECRASD,0.89690393,nonartifact,1,0
343,175.5,176.499512,SPACE.S39.yyyymmdd.ECRASD,0.8091289,artifact,0,0
37,18.5,19.499512,SPACE.S81.yyyymmdd.EOREP,0.430283,nonartifact,1,1
38,19.0,19.999512,SPACE.S81.yyyymmdd.EOREP,0.7722179,nonartifact,1,0
39,19.5,20.499512,SPACE.S81.yyyymmdd.EOREP,0.7291969,nonartifact,1,0
40,20.0,20.999512,SPACE.S81.yyyymmdd.EOREP,0.14497052,nonartifact,1,1
122,61.0,61.999512,SPACE.S81.yyyymmdd.EOREP,0.61158115,nonartifact,1,0
123,61.5,62.499512,SPACE.S81.yyyymmdd.EOREP,0.7270006,nonartifact,1,0
124,62.0,62.999512,SPACE.S81.yyyymmdd.EOREP,0.5788051,nonartifact,1,0
138,69.0,69.999512,SPACE.S81.yyyymmdd.EOREP,0.49893087,nonartifact,1,1
139,69.5,70.499512,SPACE.S81.yyyymmdd.EOREP,0.6878004,nonartifact,1,0
140,70.0,70.999512,SPACE.S81.yyyymmdd.EOREP,0.38564798,nonartifact,1,1
189,95.0,95.999512,SPACE.S81.yyyymmdd.EOREP,0.5003781,nonartifact,1,0
190,95.5,96.499512,SPACE.S81.yyyymmdd.EOREP,0.71677446,nonartifact,1,0
191,96.0,96.999512,SPACE.S81.yyyymmdd.EOREP,0.7036769,nonartifact,1,0
192,96.5,97.499512,SPACE.S81.yyyymmdd.EOREP,0.5692135,nonartifact,1,0
202,101.5,102.499512,SPACE.S81.yyyymmdd.EOREP,0.52765024,nonartifact,1,0
203,102.0,102.999512,SPACE.S81.yyyymmdd.EOREP,0.6740248,nonartifact,1,0
204,102.5,103.499512,SPACE.S81.yyyymmdd.EOREP,0.4783651,nonartifact,1,1
239,120.0,120.999512,SPACE.S81.yyyymmdd.EOREP,0.10685749,nonartifact,1,1
240,120.5,121.499512,SPACE.S81.yyyymmdd.EOREP,0.71007204,nonartifact,1,0
241,121.0,121.999512,SPACE.S81.yyyymmdd.EOREP,0.75289834,nonartifact,1,0
242,121.5,122.499512,SPACE.S81.yyyymmdd.EOREP,0.37937966,nonartifact,1,1
254,127.5,128.499512,SPACE.S81.yyyymmdd.EOREP,0.3899663,nonartifact,1,1
255,128.0,128.999512,SPACE.S81.yyyymmdd.EOREP,0.67005044,nonartifact,1,0
256,128.5,129.499512,SPACE.S81.yyyymmdd.EOREP,0.47619814,nonartifact,1,1
326,163.5,164.499512,SPACE.S81.yyyymmdd.EOREP,0.025859393,nonartifact,1,1
327,164.0,164.999512,SPACE.S81.yyyymmdd.EOREP,0.69247556,nonartifact,1,0
328,164.5,165.499512,SPACE.S81.yyyymmdd.EOREP,0.6569401,nonartifact,1,0
329,165.0,165.999512,SPACE.S81.yyyymmdd.EOREP,0.16689168,nonartifact,1,1
331,166.0,166.999512,SPACE.S81.yyyymmdd.EOREP,0.323437,nonartifact,1,1
332,166.5,167.499512,SPACE.S81.yyyymmdd.EOREP,0.7634915,nonartifact,1,0
333,167.0,167.999512,SPACE.S81.yyyymmdd.EOREP,0.69936955,nonartifact,1,0
334,167.5,168.499512,SPACE.S81.yyyymmdd.EOREP,0.4325164,nonartifact,1,1
335,168.0,168.999512,SPACE.S81.yyyymmdd.EOREP,0.8791599,nonartifact,1,0
336,168.5,169.499512,SPACE.S81.yyyymmdd.EOREP,0.9231604,nonartifact,1,0
337,169.0,169.999512,SPACE.S81.yyyymmdd.EOREP,0.9423496,nonartifact,1,0
338,169.5,170.499512,SPACE.S81.yyyymmdd.EOREP,0.9422126,artifact,0,0
383,192.0,192.999512,SPACE.S81.yyyymmdd.EOREP,0.4058336,nonartifact,1,1
384,192.5,193.499512,SPACE.S81.yyyymmdd.EOREP,0.77680844,nonartifact,1,0
385,193.0,193.999512,SPACE.S81.yyyymmdd.EOREP,0.86279064,nonartifact,1,0
386,193.5,194.499512,SPACE.S81.yyyymmdd.EOREP,0.40473992,nonartifact,1,1
401,201.0,201.999512,SPACE.S81.yyyymmdd.EOREP,0.5996323,nonartifact,1,0
402,201.5,202.499512,SPACE.S81.yyyymmdd.EOREP,0.7176399,nonartifact,1,0
403,202.0,202.999512,SPACE.S81.yyyymmdd.EOREP,0.46472183,artifact,0,1
510,257.0,257.999512,SPACE.S81.yyyymmdd.EOREP,0.40632442,nonartifact,1,1
511,257.5,258.499512,SPACE.S81.yyyymmdd.EOREP,0.7395588,nonartifact,1,0
512,258.0,258.999512,SPACE.S81.yyyymmdd.EOREP,0.6592039,nonartifact,1,0
513,258.5,259.499512,SPACE.S81.yyyymmdd.EOREP,0.37866768,artifact,0,1
578,292.5,293.499512,SPACE.S81.yyyymmdd.EOREP,0.17890985,nonartifact,1,1
579,293.0,293.999512,SPACE.S81.yyyymmdd.EOREP,0.76840687,nonartifact,1,0
580,293.5,294.499512,SPACE.S81.yyyymmdd.EOREP,0.8246398,nonartifact,1,0
581,294.0,294.999512,SPACE.S81.yyyymmdd.EOREP,0.8920764,nonartifact,1,0
582,294.5,295.499512,SPACE.S81.yyyymmdd.EOREP,0.866228,nonartifact,1,0
583,295.0,295.999512,SPACE.S81.yyyymmdd.EOREP,0.8137602,nonartifact,1,0
584,295.5,296.499512,SPACE.S81.yyyymmdd.EOREP,0.4572847,nonartifact,1,1
124,62.0,62.999512,SPACE.S134.yymmdd.ECRASD,0.9194584,artifact,0,0
125,62.5,63.499512,SPACE.S134.yymmdd.ECRASD,0.6708308,nonartifact,1,0
126,63.0,63.999512,SPACE.S134.yymmdd.ECRASD,0.36192462,nonartifact,1,1
336,170.0,170.999512,SPACE.S134.yymmdd.ECRASD,0.47347054,nonartifact,1,1
337,170.5,171.499512,SPACE.S134.yymmdd.ECRASD,0.70587397,nonartifact,1,0
338,171.0,171.999512,SPACE.S134.yymmdd.ECRASD,0.52407366,nonartifact,1,0
339,171.5,172.499512,SPACE.S134.yymmdd.ECRASD,0.7582257,nonartifact,1,0
340,172.0,172.999512,SPACE.S134.yymmdd.ECRASD,0.81898165,nonartifact,1,0
341,172.5,173.499512,SPACE.S134.yymmdd.ECRASD,0.8789462,nonartifact,1,0
342,173.0,173.999512,SPACE.S134.yymmdd.ECRASD,0.33805025,nonartifact,1,1
391,198.0,198.999512,SPACE.S134.yymmdd.ECRASD,0.31938305,nonartifact,1,1
392,198.5,199.499512,SPACE.S134.yymmdd.ECRASD,0.72559506,nonartifact,1,0
393,199.0,199.999512,SPACE.S134.yymmdd.ECRASD,0.84281486,nonartifact,1,0
394,199.5,200.499512,SPACE.S134.yymmdd.ECRASD,0.85554004,nonartifact,1,0
395,200.0,200.999512,SPACE.S134.yymmdd.ECRASD,0.7678509,nonartifact,1,0
396,200.5,201.499512,SPACE.S134.yymmdd.ECRASD,0.21112905,nonartifact,1,1
412,208.5,209.499512,SPACE.S134.yymmdd.ECRASD,0.31825516,nonartifact,1,1
413,209.0,209.999512,SPACE.S134.yymmdd.ECRASD,0.6851897,nonartifact,1,0
414,209.5,210.499512,SPACE.S134.yymmdd.ECRASD,0.50237554,nonartifact,1,0
415,210.0,210.999512,SPACE.S134.yymmdd.ECRASD,0.7154693,nonartifact,1,0
416,210.5,211.499512,SPACE.S134.yymmdd.ECRASD,0.6833797,nonartifact,1,0
417,211.0,211.999512,SPACE.S134.yymmdd.ECRASD,0.17792006,nonartifact,1,1
