id,revised_class,true_class,true_label,predicted_class
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_168.5-169.499512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_171.0-171.999512,1,1,nonartifact,1
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_175.5-176.499512,1,1,nonartifact,1
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_176.0-176.999512,1,1,nonartifact,0
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_176.5-177.499512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_177.0-177.999512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.ECRASD1_raw_nonartifact_177.5-178.499512,1,1,nonartifact,1
BAMBI.S505.yyyymmdd.EORASD1_raw_artifact_9.5-10.499512,0,0,artifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_10.0-10.999512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_11.5-12.499512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_12.0-12.999512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_15.0-15.999512,1,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_15.5-16.499512,1,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_16.0-16.999512,1,1,nonartifact,1
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_89.5-90.499512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_90.0-90.999512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_90.5-91.499512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_91.0-91.999512,0,1,nonartifact,0
BAMBI.S505.yyyymmdd.EORASD1_raw_nonartifact_91.5-92.499512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.ECRASD1_raw_nonartifact_74.0-74.999512,1,1,nonartifact,0
BAMBI.S507.yyyymmdd.ECRASD1_raw_nonartifact_129.5-130.499512,1,1,nonartifact,1
BAMBI.S507.yyyymmdd.ECRASD1_raw_nonartifact_130.0-130.999512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.ECRASD1_raw_nonartifact_130.5-131.499512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.ECRASD1_raw_nonartifact_131.0-131.999512,1,1,nonartifact,1
BAMBI.S507.yyyymmdd.EORASD1_raw_nonartifact_68.5-69.499512,1,1,nonartifact,0
BAMBI.S507.yyyymmdd.EORASD1_raw_nonartifact_69.0-69.999512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.EORASD1_raw_nonartifact_69.5-70.499512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.EORASD1_raw_nonartifact_70.0-70.999512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.EORASD1_raw_nonartifact_70.5-71.499512,0,1,nonartifact,0
BAMBI.S507.yyyymmdd.EORASD1_raw_nonartifact_71.0-71.999512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_1.5-2.499512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_2.0-2.999512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_2.5-3.499512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_60.5-61.499512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_61.0-61.999512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_97.0-97.999512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_97.5-98.499512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_98.0-98.999512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_109.0-109.999512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_109.5-110.499512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.ECRASD1_raw_nonartifact_110.0-110.999512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_87.5-88.499512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_88.0-88.999512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_88.5-89.499512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_89.0-89.999512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_91.0-91.999512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_91.5-92.499512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_artifact_92.5-93.499512,0,0,artifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_132.5-133.499512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_133.0-133.999512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_133.5-134.499512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_134.0-134.999512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_140.5-141.499512,1,1,nonartifact,1
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_141.0-141.999512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_141.5-142.499512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_artifact_142.5-143.499512,0,0,artifact,1
BAMBI.S509.yyyymmdd.EORASD1_raw_artifact_149.5-150.499512,0,0,artifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_150.0-150.999512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_150.5-151.499512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_151.0-151.999512,1,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_162.0-162.999512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_162.5-163.499512,0,1,nonartifact,0
BAMBI.S509.yyyymmdd.EORASD1_raw_nonartifact_163.0-163.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_61.0-61.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_62.0-62.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_62.5-63.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_artifact_67.0-67.999512,0,0,artifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_67.5-68.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_68.0-68.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_87.5-88.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_88.0-88.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_88.5-89.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_89.0-89.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_90.0-90.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_90.5-91.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_91.0-91.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_91.5-92.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_92.5-93.499512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_96.5-97.499512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_97.0-97.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_97.5-98.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_98.0-98.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_98.5-99.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_artifact_109.5-110.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_110.0-110.999512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_110.5-111.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_111.0-111.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_112.0-112.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_112.5-113.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_113.0-113.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.ECRASD1_raw_nonartifact_113.5-114.499512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_9.0-9.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_9.5-10.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_10.0-10.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_10.5-11.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_11.0-11.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_29.5-30.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_30.0-30.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_30.5-31.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_31.0-31.999512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_37.5-38.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_38.0-38.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_38.5-39.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_39.0-39.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_41.0-41.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_41.5-42.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_42.0-42.999512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_43.0-43.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_43.5-44.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_49.0-49.999512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_50.0-50.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_50.5-51.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_51.0-51.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_51.5-52.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_52.0-52.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_55.0-55.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_55.5-56.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_56.0-56.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_57.0-57.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_59.0-59.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_59.5-60.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_60.0-60.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_60.5-61.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_61.0-61.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_61.5-62.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_62.0-62.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_62.5-63.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_63.0-63.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_63.5-64.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_64.0-64.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_64.5-65.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_65.0-65.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_65.5-66.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_75.5-76.499512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_76.0-76.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_76.5-77.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_78.0-78.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_78.5-79.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_79.0-79.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_79.5-80.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_80.0-80.999512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_80.5-81.499512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_81.0-81.999512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_81.5-82.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_82.0-82.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_83.5-84.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_84.0-84.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_84.5-85.499512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_91.5-92.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_92.5-93.499512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_115.5-116.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_116.0-116.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_116.5-117.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_117.0-117.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_117.5-118.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_118.0-118.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_118.5-119.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_119.0-119.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_119.5-120.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_120.0-120.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_121.5-122.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_122.0-122.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_122.5-123.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_123.0-123.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_123.5-124.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_124.0-124.999512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_124.5-125.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_125.0-125.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_125.5-126.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_135.0-135.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_135.5-136.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_136.0-136.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_136.5-137.499512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_137.5-138.499512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_138.0-138.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_138.5-139.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_139.0-139.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_139.5-140.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_140.5-141.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_145.5-146.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_146.0-146.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_146.5-147.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_147.0-147.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_artifact_147.5-148.499512,0,0,artifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_152.0-152.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_152.5-153.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_153.0-153.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_153.5-154.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_154.0-154.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_156.0-156.999512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_156.5-157.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_157.0-157.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_157.5-158.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_158.0-158.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_159.5-160.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_160.0-160.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_160.5-161.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_161.0-161.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_161.5-162.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_162.0-162.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_162.5-163.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_163.0-163.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_163.5-164.499512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_165.0-165.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_165.5-166.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_166.0-166.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_167.0-167.999512,1,1,nonartifact,1
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_167.5-168.499512,1,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_168.0-168.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_168.5-169.499512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_169.0-169.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_170.0-170.999512,0,1,nonartifact,0
BAMBI.S512.yyyymmdd.EORASD1_raw_nonartifact_170.5-171.499512,0,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_artifact_9.5-10.499512,0,0,artifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_10.0-10.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_10.5-11.499512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_27.0-27.999512,0,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_27.5-28.499512,0,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_28.5-29.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_29.0-29.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_29.5-30.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_30.0-30.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_31.0-31.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_32.0-32.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_36.0-36.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_36.5-37.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_37.5-38.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_38.0-38.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_53.0-53.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_53.5-54.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_54.0-54.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_55.0-55.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_55.5-56.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_56.0-56.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_artifact_56.5-57.499512,1,0,artifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_artifact_65.0-65.999512,0,0,artifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_65.5-66.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_66.0-66.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_80.0-80.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_80.5-81.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_81.5-82.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_87.5-88.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_artifact_124.5-125.499512,0,0,artifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_125.5-126.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_artifact_126.5-127.499512,0,0,artifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_artifact_130.5-131.499512,0,0,artifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_131.0-131.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_131.5-132.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_132.0-132.999512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_151.5-152.499512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_152.0-152.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_152.5-153.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_153.0-153.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_153.5-154.499512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_155.5-156.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_156.0-156.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_156.5-157.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_162.5-163.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_163.0-163.999512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.ECRASD1_raw_nonartifact_163.5-164.499512,1,1,nonartifact,1
BAMBI.S513.yyyymmdd.EORASD1_raw_artifact_1.0-1.999512,0,0,artifact,0
BAMBI.S513.yyyymmdd.EORASD1_raw_nonartifact_1.5-2.499512,1,1,nonartifact,0
BAMBI.S513.yyyymmdd.EORASD1_raw_nonartifact_2.0-2.999512,1,1,nonartifact,0
